-0.5071,0.7101,-0.0044,0.1664,-0.4666,0.0668,0.1776,-0.0338,0.1553,-0.296,-0.5972,0.1909,-0.0269,-0.2065,0.3201,0.062,-0.0153,-0.4926,0.5467,-0.2141,0.4093,0.2678,0.1427,0.3265,-0.2215,0.1493,-0.2885,-0.3027,0.334,0.6042,0.6953,-0.4376,-0.0156,0.1047,0.0558,-0.1571,-0.2147,0.2451,-0.0597,0.1224,-0.421,0.2847,-0.2312,0.305,-0.7118,-0.2498,0.3489,0.2382,0.0957,0.0298,-0.2747,-0.1037,-0.0159,0.5116,0.2613,0.1644,-0.5838,-0.047,-0.026,0.4394,0.2433,-0.2106,-0.1276,0.3987,0.6397,-0.2236,-0.2554,-0.5813,-0.4779,0.0707,0.1354,0.0686,-0.0601,-0.3097,0.3982,-0.1534,-0.4654,-0.0248,-0.2909,-0.6365,0.2421,-0.1606,-0.0031,0.1742,-0.0409,0.7143,-0.2952,0.1491,-0.1398,-0.0764,-0.3849,-0.0817,0.7566,-0.0238,0.1306,-0.5097,0.0106,0.1951,-0.5742,-0.0267
-1.7490999999999999,1.9989000000000001,-0.052100000000000035,2.0073,-1.0763,0.5833,0.8713000000000001,0.32139999999999996,0.9352,-2.4097999999999997,-1.2199,0.4615,-0.49360000000000004,-1.4272,2.1224,-1.8225,0.15369999999999995,-1.9368,0.7597,-0.31129999999999997,1.6018,-0.9962,-0.3751,-0.4052,-2.2109,0.2144,-0.2764,-0.6382,0.308,0.16249999999999995,2.3673,-0.7164,-0.5818,1.0735000000000001,1.7702,-1.0949,-1.0743,-0.49550000000000005,0.7611999999999999,0.1709,0.1399,0.965,-0.1599,0.5218,-0.6111,-1.6055,-0.7142000000000001,0.7746,-0.3512,1.2226,-0.7121,1.6518,-0.07939999999999997,0.6491,2.3952,-0.1977,1.2081,0.41150000000000003,0.1581,2.1618,-0.11359999999999999,0.13279999999999992,-2.4635,0.1328,2.2781,-1.9781,-1.0819,-0.583,-0.9307000000000001,-2.3462,-1.1680000000000001,1.2836999999999998,-0.2714,1.0392,-1.2806,-1.0889,-1.126,-0.6842000000000001,0.593,-1.4343,0.7712,-2.2481,1.0379,-0.32389999999999997,-0.6254000000000001,2.3414,-0.35119999999999996,0.1716,1.2501,-1.2885,0.3422,-0.13069999999999998,0.32799999999999996,1.7036,1.8969999999999998,-1.4192999999999998,0.5902000000000001,1.5947,-1.6096,0.883
-0.1998,0.3439,0.4838,0.3297,-0.6103,0.4568,-0.0917,-0.22,0.0074,-0.0622,-0.3309,-0.1263,0.1435,-0.0413,-0.3565,-0.1388,0.0853,-0.1009,-0.0239,0.3237,0.6028,-0.1365,-0.8442,0.0587,-0.2688,-0.0516,-0.5331,-0.5613,0.4089,0.373,0.4409,0.0526,-0.2756,0.6315,-0.2601,-0.0528,0.1928,0.1168,-0.0031,0.1723,-0.2145,0.3201,-0.4027,0.2291,-0.3639,-0.2997,0.3237,0.3563,0.0585,-0.2349,-0.2004,-0.1652,0.037,0.0869,-0.03,-0.3562,0.2271,-0.9346,0.1349,0.9693,0.0082,0.0838,-0.2847,0.3672,0.4738,-0.8891,-0.173,-0.1063,-0.85,-0.3308,-0.2086,0.535,-0.1377,0.4392,-0.0982,-0.0007,-0.5286,0.305,-0.204,-0.6249,-0.323,-0.23,0.6487,0.2751,0.144,0.3973,0.3396,0.2498,-0.0229,-0.2591,-0.0409,0.6863,-0.0222,0.1086,-0.1336,-0.2677,0.2693,0.3951,-0.2394,0.111
-0.4893,0.1662,0.3377,0.2198,-0.559,0.1999,0.1005,-0.6148,-0.0669,0.0043,0.0144,-0.5624,0.0128,-0.5298,0.3574,0.2615,-0.2301,-0.6215,0.1289,-0.0512,0.2857,0.1589,0.45,0.0277,-0.4597,-0.0445,-0.4188,0.1097,0.205,0.4763,0.4079,0.5639,-0.2371,0.1112,0.5798,0.1018,-0.1711,0.2961,0.031,0.0243,-0.3069,0.7051,-0.1602,0.3412,-0.068,-0.0101,-0.3614,0.4851,-0.1974,0.5993,-0.3328,-0.0017,-0.062,0.5917,0.1667,-0.8156,0.3679,0.0525,-0.5073,0.5937,-0.7979,-0.2871,-0.2307,0.6079,0.7079,-0.7743,-0.2337,0.4442,-0.4287,-0.5531,-0.079,0.4023,-0.5887,0.3254,-0.0785,-0.2579,-0.1331,0.0409,-0.4369,0.0839,0.2517,0.0722,0.2105,-0.1979,-0.2917,0.9048,0.1293,0.2006,0.1995,-0.4884,0.8134,-0.4174,-0.5048,0.6546,0.3605,-0.4815,0.2949,-0.0994,-0.7128,0.2956
-0.9037999999999999,1.5575999999999999,1.409,1.5678999999999998,-1.7314,0.5782,1.3011,0.4667,0.5379999999999999,-1.4224,-0.14389999999999992,-0.9964999999999999,1.3417000000000001,-1.8393,2.4871,-3.0694000000000004,-1.0581,-0.9593999999999997,0.7002999999999999,-1.1378,1.7899,0.13470000000000001,-1.0534999999999999,0.8279999999999998,-1.4190000000000003,-0.18680000000000005,-1.1284,-0.6531999999999999,1.0992,1.5472000000000001,2.5714,-0.2358,-0.8315000000000001,1.1405999999999998,1.8178999999999998,0.14919999999999997,-1.3773,0.1766,-0.04709999999999995,0.6801,-1.4353,0.3977000000000001,-0.6823,1.1764,-1.2829000000000002,-1.5091,-0.2731,0.14040000000000002,-0.5990000000000001,0.20159999999999995,-1.0523,0.7005999999999999,-0.02429999999999999,1.8432,1.8295,-0.07579999999999998,-1.6441,0.009400000000000075,0.8047,2.9211,-1.5796000000000001,-0.8432,-2.0633,2.6782999999999997,4.6913,-2.6642,-1.4415999999999998,-1.8243,-0.6652,-2.5644,0.4636000000000001,1.5710000000000002,-0.3121,1.2634,-1.1241999999999999,-1.8264,-2.3501000000000003,0.9388000000000001,-0.986,-0.35309999999999997,-0.501,-1.4225999999999999,2.6803,-0.6338999999999999,0.5274,3.3342000000000005,0.48469999999999996,0.47000000000000003,0.9385,-0.1888,0.8045000000000001,-0.2724,0.23340000000000002,0.6808,0.6373000000000002,-1.5616999999999999,1.7755000000000003,1.6482999999999999,-2.0342,0.5379
0.4462,0.07679999999999998,0.18409999999999999,0.5661,-1.1911,-0.06509999999999999,0.7404999999999999,-0.2703,0.07419999999999999,-0.6224000000000001,-0.3545,0.3083,0.565,-1.1691,0.793,-0.9017,-0.4175,-0.6322,1.1862,-0.7057,0.2993,-0.23189999999999997,0.14129999999999998,0.6958,-0.4808,-0.7016,0.06970000000000001,-0.27949999999999997,0.33729999999999993,1.0146,1.1641,-0.0784,0.1378,0.26880000000000004,0.08910000000000001,0.3644,-0.43929999999999997,0.026499999999999996,0.8571,0.0867,-0.3066,-0.5261,-0.24659999999999999,1.1228,-0.25570000000000004,0.4341,-1.0354,-0.248,1.1252,1.5848,-0.8152999999999999,1.5467,-0.5962000000000001,0.4601,0.5157,0.49250000000000005,-0.1006,-0.1078,-0.5378000000000001,1.2297,-0.8675999999999999,-0.4586,-0.9827,0.9987,0.8262,-1.0168,-0.4344,0.3421,-0.9814,-1.0595999999999999,1.1186,0.2781,0.85,0.22840000000000002,-0.48760000000000003,-0.48319999999999996,-0.5986,-0.9723,0.4574,0.4763,-0.397,-0.485,0.15740000000000004,0.067,0.6104,1.6196,-0.2397,0.33340000000000003,-0.1739,0.7621,-0.8384,-0.18230000000000002,-0.3327,0.11929999999999996,-0.0467,-0.2409,1.2964,0.3227,-0.721,0.0191
-0.487,1.4005999999999998,0.9818,0.3329,-1.2076,0.21700000000000003,0.7486,0.115,0.3873,-1.6530999999999998,-0.42069999999999996,-0.048,0.33499999999999996,-0.9364999999999999,1.7387,-0.6888,0.5195000000000001,-1.3577,0.6167,-0.6214,2.6220999999999997,-0.6591,-0.7017,0.5835,-0.8344,-0.18309999999999998,-0.7347,-0.7957000000000001,0.5505,0.5182,1.9131,-0.7016,-0.6212,1.5001,1.3269,-1.3314,-0.5301,-0.21870000000000003,1.1209,0.0718,-0.3018,0.38819999999999993,-0.012899999999999974,0.41679999999999995,-1.143,-1.5749000000000002,0.20779999999999993,0.6739999999999999,-0.14670000000000005,0.4803,-0.8744000000000001,0.837,-0.5645,0.5657,2.3525,0.38180000000000003,-0.21290000000000003,0.07919999999999996,0.20070000000000002,2.0329,-0.3134,-1.4928,-1.5936,0.2914,2.3141,-1.6672,-0.6229999999999999,-0.7031999999999999,-0.6073999999999999,-0.966,-0.9068999999999999,1.5668,-0.5733,1.4214,-0.19159999999999994,-1.0012,-2.1953,1.016,-0.2475000000000001,-0.6747000000000001,0.10750000000000001,-1.733,1.5761,0.6543,-0.021700000000000018,2.6663,-0.3521,0.5315000000000001,2.1265,-0.6850999999999999,0.01469999999999999,-0.5981,-0.19640000000000002,0.9261,0.9661,-0.053599999999999995,1.1817,1.6968999999999999,-1.1120999999999999,0.5456
-0.1048,0.7010000000000001,0.39189999999999997,0.4176,-0.8835,-0.0368,0.0844,0.0781,-0.021400000000000002,-0.6021,0.1718,-0.3448,1.0368,-0.34550000000000003,1.1939,-0.135,-0.010599999999999998,-1.0227,-0.053599999999999995,-0.29910000000000003,0.5232,0.15380000000000002,-0.8088,0.135,-0.5503,-0.44099999999999995,-0.5054,-0.2009,0.7326999999999999,1.0508,0.38789999999999997,-0.1434,0.2505,1.2495,0.7192999999999999,0.06569999999999998,0.172,-0.4693,0.41,0.09029999999999999,-0.2535,0.4697,-0.011299999999999998,-0.16549999999999995,-0.1568,-0.9259999999999999,-0.2678,0.30900000000000005,-0.8288000000000001,0.6429,-0.6779000000000001,0.1964,0.12500000000000003,1.3380999999999998,0.32409999999999994,-0.5680000000000001,-0.9397,-1.0811,-0.5994,1.0957,-0.362,-0.45409999999999995,-0.6421,0.6799999999999999,1.5444,-0.6374,-0.3098,-0.09040000000000001,-0.1918,-1.5387,-0.5935,0.36400000000000005,-0.5987,0.8404,-1.1464,-0.7195999999999999,-1.1116,0.1924,-0.7447,0.3729,-0.36319999999999997,-0.7300000000000001,1.0854,-0.10949999999999999,0.8542000000000001,1.2808,0.31579999999999997,0.212,1.1629,-0.029799999999999993,0.10410000000000001,-0.07349999999999995,0.5225,0.1946,-0.2409,-1.1617000000000002,0.9332999999999999,0.8912,-1.3318,-0.08120000000000002
-0.47040000000000004,0.7692,0.4405,0.7527,-0.9509000000000001,0.479,0.7421,0.5076,0.3846,-0.06949999999999999,-1.2873,-0.5152,-0.30670000000000003,-1.1372,-0.38880000000000003,-0.4352,-0.2198,-0.3528,-0.05389999999999999,0.0786,1.3546,-0.2848,-0.029799999999999993,-0.2389,0.0353,-0.1345,-1.0491000000000001,-0.8274,-0.25129999999999997,0.9693,0.2849,-0.7525,-0.6074999999999999,1.9427,-0.4673,-0.7827999999999999,-0.0809,-1.0614,0.5977,0.029700000000000032,0.07479999999999998,-0.1162,-0.9839,0.2687,-0.3249,-0.6474000000000001,-0.30820000000000003,-0.009800000000000003,-0.8038,-0.3207,-0.7743,0.1144,0.46699999999999997,0.5466,0.15470000000000003,-0.2475,0.5900000000000001,0.3795,-0.27680000000000005,1.9502,-0.4697,-0.07299999999999998,-0.3585,0.42679999999999996,0.6104,-1.059,-0.6325999999999999,-0.7248,-0.7773,-0.39280000000000004,-0.22820000000000001,0.7325,0.8694999999999999,0.7804,-0.1658,-0.35259999999999997,-1.3085,1.3555000000000001,-0.6614,-0.565,-0.2662,-0.8203999999999999,0.8383999999999999,0.4144,0.1005,1.2952,-0.22780000000000003,0.1323,-0.16849999999999998,-0.6376999999999999,-0.3502,0.6054999999999999,-0.06130000000000001,0.5091,-0.6933,-0.5185,-0.5149,0.2678,-0.18009999999999998,-0.3009
-0.5993,1.5307,0.03720000000000001,1.137,-3.2089999999999996,-1.5914,1.9998999999999998,1.5456000000000003,0.8541,-2.6513999999999998,1.4364000000000001,0.27340000000000003,0.4475,-2.3712,0.9233,-3.3646000000000003,-0.8594,-2.452,1.7585,-2.2234,3.0758,-0.07729999999999992,-0.9287000000000001,1.4922,-0.5915,0.6194,0.5757,-1.6912,0.347,1.0194999999999999,1.6416,-0.48099999999999987,0.10190000000000003,2.7156,0.8896,-0.0822,-1.2933,-0.5732999999999999,1.3355,1.6319000000000001,-1.0006,0.1649,-1.2933,1.7849,-1.3682,-1.0176999999999998,0.08460000000000002,0.32069999999999993,-0.8905000000000001,1.3986999999999998,-0.5243,2.2045,0.00610000000000005,2.1101,1.5005000000000002,0.6756,-0.6923999999999999,0.4118,0.47219999999999995,3.1553000000000004,-1.5174999999999998,0.6123,-2.8061999999999996,2.0226,3.2206,-1.9176000000000002,-2.0127,-0.24200000000000002,-2.2687,-2.5099,0.6717,0.25220000000000004,-0.2124999999999999,0.9446000000000001,-0.1855,-1.1355000000000002,-1.0179,0.7042,-0.7787000000000001,0.9031,0.4038,-0.7384,1.0964,-1.3122,-0.03210000000000001,2.9133,-0.19610000000000008,-0.8254,1.5301,-1.1349,-0.16240000000000007,0.2543000000000001,0.3243,3.319,1.359,-1.4162000000000001,2.415,1.6156,-2.5986,0.8191
